Customer ID,Customer_Name,Segment,Recency,Frequency,Monetary,Recency_log,Frequency_log,Monetary_log,Recency_scaled,Frequency_scaled,Monetary_scaled,Cluster
SH-10395,Shahid Hopkins,Consumer,64,4,129.03,4.17438727,1.609437912,4.867765193,0.4029237527,-1.351609003,-2.729762126,1
SH-10635,Stefanie Holloman,Corporate,159,4,658.98,5.075173815,1.609437912,6.492209532,1.07581123,-1.351609003,-1.469800591,1
SH-19975,Sally Hughsby,Corporate,26,29,10893.50994,3.295836866,3.401197382,9.296014266,-0.2533533285,1.080983527,0.7049037262,2
SH-20395,Shahid Hopkins,Consumer,24,33,12849.17384,3.218875825,3.526360525,9.461112619,-0.31084322,1.250911987,0.8329583284,2
SH-20635,Stefanie Holloman,Corporate,31,25,13546.7458,3.465735903,3.258096538,9.513975451,-0.1264387616,0.886701845,0.8739601243,2
SH-9975,Sally Hughsby,Corporate,65,8,8058.147,4.189654742,2.197224577,8.994562999,0.4143285532,-0.553597063,0.4710902353,1
SJ-10125,Sanjit Jacobs,Home Office,295,9,2961.189,5.690359454,2.302585093,7.993683801,1.535354853,-0.410553754,-0.3052178597,1
SJ-10215,Sarah Jordon,Consumer,57,9,1359.252,4.060443011,2.302585093,7.215425256,0.3178074001,-0.410553754,-0.9088555516,1
SJ-10500,Shirley Jackson,Consumer,275,3,454.068,5.620400866,1.386294361,6.120446858,1.483095793,-1.654561127,-1.758149448,1
SJ-20125,Sanjit Jacobs,Home Office,33,30,10562.092,3.526360525,3.433987204,9.265121317,-0.08115217401,1.125500818,0.6809423468,2
SJ-20215,Sarah Jordon,Consumer,29,32,14709.69868,3.401197382,3.496507561,9.596330309,-0.1746490318,1.21038194,0.9378367075,2
SJ-20500,Shirley Jackson,Consumer,176,26,12930.791,5.176149733,3.295836866,9.467443977,1.151240232,0.937940218,0.8378690958,2
SK-19990,Sally Knutson,Consumer,9,19,10932.97152,2.302585093,2.995732274,9.299629875,-0.9953123232,0.5305014951,0.7077080868,2
SK-9990,Sally Knutson,Consumer,31,7,2358.858,3.465735903,2.079441542,7.766356727,-0.1264387616,-0.7135058775,-0.4815386868,1
SL-10155,Sara Luxemburg,Home Office,167,14,2451.78,5.123963979,2.708050201,7.804977354,1.112257479,0.1399282778,-0.4515835176,1
SL-20155,Sara Luxemburg,Home Office,30,32,14380.691,3.433987204,3.496507561,9.573711218,-0.1501550367,1.21038194,0.9202927486,2
SM-10005,Sally Matthias,Consumer,105,8,6262.38,4.663439094,2.197224577,8.742475254,0.7682454262,-0.553597063,0.2755643847,1
SM-10320,Sean Miller,Home Office,77,7,4045.638,4.356708827,2.079441542,8.305641692,0.539117941,-0.7135058775,-0.06325515674,1
SM-10905,Susan MacKendrick,Consumer,133,5,1711.992,4.8978398,1.791759469,7.445996828,0.9433427346,-1.104079095,-0.7300182068,1
SM-10950,Suzanne McNair,Corporate,105,9,1336.308,4.663439094,2.302585093,7.198413917,0.7682454262,-0.410553754,-0.9220499909,1
SM-20005,Sally Matthias,Consumer,148,22,6801.5875,5.003946306,3.135494216,8.825058333,1.022604286,0.7202500986,0.3396179817,2
SM-20320,Sean Miller,Home Office,22,21,31125.29496,3.135494216,3.091042453,10.34580824,-0.3731292752,0.6598999079,1.5191514,2
SM-20905,Susan MacKendrick,Consumer,38,17,6918.4824,3.663561646,2.890371758,8.842096248,0.02133705275,0.3874581861,0.3528330341,2
SM-20950,Suzanne McNair,Corporate,26,29,11552.77814,3.295836866,3.401197382,9.354767774,-0.2533533285,1.080983527,0.7504744844,2
SN-10560,Skye Norling,Home Office,14,6,1480.104,2.708050201,1.945910149,7.300543035,-0.69242992,-0.8947955393,-0.842835975,1
SN-10710,Steve Nguyen,Home Office,253,4,702.24,5.537334267,1.609437912,6.555698228,1.42104505,-1.351609003,-1.420557097,1
SN-20560,Skye Norling,Home Office,72,25,12738.71,4.290459441,3.258096538,9.452479166,0.4896296553,0.886701845,0.8262619966,2
SN-20710,Steve Nguyen,Home Office,45,24,12703.94056,3.828641396,3.218875825,9.449746217,0.144651613,0.8334536186,0.8241422501,2
SO-10335,Sean O'Donnell,Consumer,401,4,831.498,5.996452089,1.609437912,6.724430819,1.764006026,-1.351609003,-1.289683684,1
SO-20335,Sean O'Donnell,Consumer,30,27,15534.94692,3.433987204,3.33220451,9.650911774,-0.1501550367,0.9873149589,0.9801715196,2
SP-10545,Sibella Parks,Corporate,19,4,418.32,2.995732274,1.609437912,6.038634352,-0.477531435,-1.351609003,-1.821605369,1
SP-10620,Stefania Perrino,Corporate,140,5,299.568,4.94875989,1.791759469,5.705674018,0.9813800381,-1.104079095,-2.079858116,1
SP-10650,Stephanie Phelps,Corporate,170,6,770.895,5.141663557,1.945910149,6.64884853,1.125479061,-0.8947955393,-1.348307285,1
SP-10860,Sung Pak,Corporate,399,2,503.496,5.991464547,1.098612289,6.223559911,1.760280333,-2.045134344,-1.678172266,1
SP-10920,Susan Pistek,Consumer,108,4,896.391,4.691347882,1.609437912,6.799491665,0.7890932886,-1.351609003,-1.231464528,1
SP-20545,Sibella Parks,Corporate,17,20,6801.1987,2.890371758,3.044522438,8.825001177,-0.5562357317,0.5967417416,0.3395736497,2
SP-20620,Stefania Perrino,Corporate,6,31,19113.6707,1.945910149,3.465735903,9.858211419,-1.261748478,1.168604621,1.140958548,2
SP-20650,Stephanie Phelps,Corporate,21,24,10377.86844,3.091042453,3.218875825,9.247527137,-0.4063347383,0.8334536186,0.6672958403,2
SP-20860,Sung Pak,Corporate,55,26,12994.59246,4.025351691,3.295836866,9.472365537,0.291594187,0.937940218,0.8416863867,2
SP-20920,Susan Pistek,Consumer,7,28,28124.21286,2.079441542,3.36729583,10.24442171,-1.162000538,1.034956891,1.440513354,2
SR-10425,Sharelle Roach,Home Office,45,5,281.208,3.828641396,1.791759469,5.642644388,0.144651613,-1.104079095,-2.128745547,1
SR-10740,Steven Roelle,Home Office,22,4,2154.12,3.135494216,1.609437912,7.675601685,-0.3731292752,-1.351609003,-0.5519306716,1
SR-20425,Sharelle Roach,Home Office,9,19,12721.24894,2.302585093,2.995732274,9.451107625,-0.9953123232,0.5305014951,0.8251981934,2
SR-20740,Steven Roelle,Home Office,24,33,17220.18,3.218875825,3.526360525,9.753895301,-0.31084322,1.250911987,1.060048238,2
SS-10140,Saphhira Shifley,Corporate,30,7,3491.628,3.433987204,2.079441542,8.15840974,-0.1501550367,-0.7135058775,-0.1774521108,1
SS-10410,Shahid Shariari,Consumer,27,10,2348.46,3.33220451,2.397895273,7.761940793,-0.2261867012,-0.2811553412,-0.4849638002,1
SS-10515,Shirley Schmidt,Home Office,675,3,424.53,6.516193076,1.386294361,6.053335451,2.152252502,-1.654561127,-1.810202812,1
SS-10590,Sonia Sunley,Consumer,29,3,940.38,3.401197382,1.386294361,6.847346884,-0.1746490318,-1.654561127,-1.194346768,1
SS-10875,Sung Shariari,Consumer,251,4,556.314,5.529429088,1.609437912,6.323128815,1.415139882,-1.351609003,-1.600944019,1
SS-20140,Saphhira Shifley,Corporate,16,32,20138.60304,2.833213344,3.496507561,9.910443456,-0.5989330623,1.21038194,1.181471083,2
SS-20410,Shahid Shariari,Consumer,34,27,15759.48198,3.555348061,3.33220451,9.665260945,-0.05949848629,0.9873149589,0.9913011125,2
SS-20515,Shirley Schmidt,Home Office,1,19,7480.62162,0.6931471806,2.995732274,8.920204842,-2.197562315,0.5305014951,0.413416103,2
SS-20590,Sonia Sunley,Consumer,6,26,12181.4264,1.945910149,3.295836866,9.407749733,-1.261748478,0.937940218,0.7915686782,2
SS-20875,Sung Shariari,Consumer,15,21,4772.1508,2.772588722,3.091042453,8.470761911,-0.6442196499,0.6598999079,0.06481640569,2
ST-10530,Shui Tom,Consumer,96,6,943.26,4.574710979,1.945910149,6.850401552,0.7019655309,-0.8947955393,-1.191977488,1
ST-20530,Shui Tom,Consumer,7,32,14064.01106,2.079441542,3.496507561,9.551445507,-1.162000538,1.21038194,0.9030228805,2
SU-10665,Stephanie Ulpright,Home Office,49,6,3331.134,3.912023005,1.945910149,8.111368219,0.2069376682,-0.8947955393,-0.2139387461,1
SU-20665,Stephanie Ulpright,Home Office,5,23,7442.46,1.791759469,3.17805383,8.915091073,-1.376899023,0.7780314034,0.4094497306,2
SV-10365,Seth Vernon,Consumer,184,5,1256.472,5.220355825,1.791759469,7.136858635,1.184262179,-1.104079095,-0.9697938781,1
SV-10785,Stewart Visinsky,Consumer,22,7,2969.43,3.135494216,2.079441542,7.996462002,-0.3731292752,-0.7135058775,-0.303063014,1
SV-10815,Stuart Van,Corporate,9,9,7728.912,2.302585093,2.302585093,8.952852757,-0.9953123232,-0.410553754,0.4387386807,2
SV-10935,Susan Vittorini,Consumer,12,3,487.746,2.564949357,1.386294361,6.191842927,-0.7993262387,-1.654561127,-1.702772789,1
SV-20365,Seth Vernon,Consumer,88,31,22376.44748,4.48863637,3.465735903,10.01580892,0.6376678051,1.168604621,1.263195295,2
SV-20785,Stewart Visinsky,Consumer,23,27,14262.9351,3.17805383,3.33220451,9.56548961,-0.3413372467,0.9873149589,0.9139158538,2
SV-20815,Stuart Van,Corporate,35,24,14575.50118,3.583518938,3.218875825,9.587166003,-0.03845484346,0.8334536186,0.9307286315,2
SV-20935,Susan Vittorini,Consumer,1,28,15197.6927,0.6931471806,3.36729583,9.628964697,-2.197562315,1.034956891,0.9631487921,2
SW-10245,Scot Wooten,Consumer,23,4,1901.91,3.17805383,1.609437912,7.551139572,-0.3413372467,-1.351609003,-0.6484667431,1
SW-10275,Scott Williamson,Consumer,50,5,1480.578,3.931825633,1.791759469,7.300863015,0.2217302292,-1.104079095,-0.8425877899,1
SW-10350,Sean Wendt,Home Office,101,9,1244.454,4.624972813,2.302585093,7.127255401,0.7395111175,-0.410553754,-0.9772423979,1
SW-10455,Shaun Weien,Consumer,8,9,2205.252,2.197224577,2.302585093,7.699050427,-1.07401662,-0.410553754,-0.5337432139,1
SW-10755,Steven Ward,Corporate,44,7,2346.906,3.80666249,2.079441542,7.761279146,0.1282333715,-0.7135058775,-0.4854769912,1
SW-20245,Scot Wooten,Consumer,13,26,13576.68382,2.63905733,3.295836866,9.516182828,-0.7439675895,0.937940218,0.8756722241,2
SW-20275,Scott Williamson,Consumer,22,33,15564.9667,3.135494216,3.526360525,9.652842188,-0.3731292752,1.250911987,0.9816687995,2
SW-20350,Sean Wendt,Home Office,13,21,6923.24944,2.63905733,3.091042453,8.842784941,-0.7439675895,0.6598999079,0.3533672024,2
SW-20455,Shaun Weien,Consumer,8,22,6038.0162,2.197224577,3.135494216,8.705996397,-1.07401662,0.7202500986,0.2472704282,2
SW-20755,Steven Ward,Corporate,16,31,23321.58,2.833213344,3.465735903,10.05717727,-0.5989330623,1.168604621,1.295281668,2
SZ-10035,Sam Zeldin,Home Office,957,4,1164.15,6.864847778,1.609437912,7.060605113,2.412697536,-1.351609003,-1.028938105,1
SZ-20035,Sam Zeldin,Home Office,14,37,15192.376,2.708050201,3.63758616,9.628614822,-0.69242992,1.401918109,0.9628774206,2
TA-11385,Tom Ashbrook,Home Office,9,5,4819.95,2.302585093,1.791759469,8.480726283,-0.9953123232,-1.104079095,0.07254503348,1
TA-21385,Tom Ashbrook,Home Office,19,25,35668.1208,2.995732274,3.258096538,10.48204063,-0.477531435,0.886701845,1.624816808,2
TB-11055,Ted Butterfield,Consumer,325,3,2355.138,5.786897381,1.386294361,7.764779117,1.607468677,-1.654561127,-0.4827623223,1
TB-11175,Thomas Boland,Corporate,217,4,850.326,5.384495063,1.609437912,6.746795134,1.306874177,-1.351609003,-1.272337336,1
TB-11190,Thomas Brumley,Home Office,115,4,1115.37,4.753590191,1.609437912,7.017837629,0.8355882884,-1.351609003,-1.062109685,1
TB-11250,Tim Brockman,Consumer,2,15,7270.836,1.098612289,2.772588722,8.891764083,-1.894679911,0.2275493716,0.3913567067,2
TB-11280,Toby Braunhardt,Consumer,157,9,1574.322,5.062595033,2.302585093,7.362214975,1.06641488,-0.410553754,-0.7950016045,1
TB-11355,Todd Boyes,Corporate,15,8,438.162,2.772588722,2.197224577,6.084868366,-0.6442196499,-0.553597063,-1.785745058,1
TB-11400,Tom Boeckenhauer,Consumer,112,9,3103.323,4.727387819,2.302585093,8.040550935,0.8160151183,-0.410553754,-0.2688664841,1
TB-11520,Tracy Blumstein,Consumer,19,11,3991.521,2.995732274,2.48490665,8.29217814,-0.477531435,-0.1630238457,-0.07369783993,2
TB-11595,Troy Blackwell,Consumer,163,4,752.07,5.099866428,1.609437912,6.624158185,1.094256609,-1.351609003,-1.367457763,1
TB-11625,Trudy Brown,Consumer,399,5,1810.752,5.991464547,1.791759469,7.502049612,1.760280333,-1.104079095,-0.686542201,1
TB-21055,Ted Butterfield,Consumer,36,29,13671.71072,3.610917913,3.401197382,9.523157207,-0.01798781194,1.080983527,0.8810817347,2
TB-21175,Thomas Boland,Corporate,40,27,16573.5984,3.713572067,3.33220451,9.715626585,0.0586948329,0.9873149589,1.030366021,2
TB-21190,Thomas Brumley,Home Office,50,17,10686.47152,3.931825633,2.890371758,9.276827448,0.2217302292,0.3874581861,0.6900219284,2
TB-21250,Tim Brockman,Consumer,3,28,11830.0907,1.386294361,3.36729583,9.378486151,-1.679781426,1.034956891,0.7688710777,2
TB-21280,Toby Braunhardt,Consumer,58,26,10127.01266,4.077537444,3.295836866,9.223060394,0.3305769405,0.937940218,0.6483187943,2
TB-21355,Todd Boyes,Corporate,55,20,9205.113,4.025351691,3.044522438,9.127622999,0.291594187,0.5967417416,0.5742950532,2
TB-21400,Tom Boeckenhauer,Consumer,26,26,21375.988,3.295836866,3.295836866,9.970070295,-0.2533533285,0.937940218,1.22771922,2
TB-21520,Tracy Blumstein,Consumer,31,34,16716.76172,3.465735903,3.555348061,9.724227009,-0.1264387616,1.290267082,1.037036735,2
TB-21595,Troy Blackwell,Consumer,29,26,8437.989,3.401197382,3.295836866,9.040617794,-0.1746490318,0.937940218,0.5068115394,2
TB-21625,Trudy Brown,Consumer,31,31,13266.1971,3.465735903,3.465735903,9.493049884,-0.1264387616,1.168604621,0.8577297073,2
TC-10980,Tamara Chand,Corporate,48,8,3239.064,3.891820298,2.197224577,8.083348362,0.1918462475,-0.553597063,-0.2356716803,1
TC-11145,Theresa Coyne,Corporate,13,10,3799.926,2.63905733,2.397895273,8.243,-0.7439675895,-0.2811553412,-0.1118416919,2
TC-11295,Toby Carlisle,Consumer,13,5,730.908,2.63905733,1.791759469,6.595654823,-0.7439675895,-1.104079095,-1.389565716,1
TC-11475,Tony Chapman,Home Office,205,9,1907.754,5.327876169,2.302585093,7.554205952,1.264579868,-0.410553754,-0.6460883788,1
TC-11535,Tracy Collins,Home Office,371,4,2214.972,5.918893854,1.609437912,7.703446412,1.706070031,-1.351609003,-0.5303335727,1
TC-20980,Tamara Chand,Corporate,28,28,34218.269,3.36729583,3.36729583,10.44054419,-0.1999734881,1.034956891,1.59263108,2
TC-21145,Theresa Coyne,Corporate,12,25,18419.94306,2.564949357,3.258096538,9.821243506,-0.7993262387,0.886701845,1.112285268,2
TC-21295,Toby Carlisle,Consumer,28,29,19391.8981,3.36729583,3.401197382,9.872662201,-0.1999734881,1.080983527,1.152166953,2
TC-21475,Tony Chapman,Home Office,2,29,10722.52656,1.098612289,3.401197382,9.280195351,-1.894679911,1.080983527,0.6926341615,2
TC-21535,Tracy Collins,Home Office,1,30,8888.0601,0.6931471806,3.433987204,9.092576597,-2.197562315,1.125500818,0.5471121471,2
TD-10995,Tamara Dahlen,Consumer,181,3,780.378,5.204006687,1.386294361,6.661059028,1.172049375,-1.654561127,-1.338836504,1
TD-20995,Tamara Dahlen,Consumer,1,25,6924.1875,0.6931471806,3.258096538,8.842920407,-2.197562315,0.886701845,0.3534722729,2
TG-11310,Toby Gnade,Consumer,161,3,714.417,5.087596335,1.386294361,6.572865589,1.085090851,-1.654561127,-1.407241642,1
TG-11640,Trudy Glocke,Consumer,31,9,4906.533,3.465735903,2.302585093,8.498526651,-0.1264387616,-0.410553754,0.08635146426,1
TG-21310,Toby Gnade,Consumer,15,32,12305.2316,2.772588722,3.496507561,9.417861047,-0.6442196499,1.21038194,0.7994112779,2
TG-21640,Trudy Glocke,Consumer,6,33,13973.7773,1.945910149,3.526360525,9.545009362,-1.261748478,1.250911987,0.8980308381,2
TH-11100,Thea Hendricks,Consumer,254,4,1856.19,5.541263545,1.609437912,7.526819872,1.423980221,-1.351609003,-0.6673297394,1
TH-11115,Thea Hudgings,Corporate,120,6,1870.17,4.795790546,1.945910149,7.534319183,0.8671119498,-0.8947955393,-0.6615130776,1
TH-11235,Tiffany House,Corporate,231,10,3901.347,5.446737372,2.397895273,8.269333446,1.353369177,-0.2811553412,-0.09141678233,1
TH-11550,Tracy Hopkins,Home Office,390,5,283.83,5.96870756,1.791759469,5.651892511,1.743280865,-1.104079095,-2.12157246,1
TH-21100,Thea Hendricks,Consumer,7,27,13684.8726,2.079441542,3.33220451,9.524119383,-1.162000538,0.9873149589,0.8818280233,2
TH-21115,Thea Hudgings,Corporate,44,25,13483.62368,3.80666249,3.258096538,9.509305329,0.1282333715,0.886701845,0.8703378553,2
TH-21235,Tiffany House,Corporate,9,26,12896.252,2.302585093,3.295836866,9.464769544,-0.9953123232,0.937940218,0.8357947357,2
TH-21550,Tracy Hopkins,Home Office,6,26,12808.9063,1.945910149,3.295836866,9.45797408,-1.261748478,0.937940218,0.8305239959,2
TM-11010,Tamara Manning,Consumer,243,3,300.666,5.497168225,1.386294361,5.709320445,1.39104102,-1.654561127,-2.077029852,1
TM-11490,Tony Molinari,Consumer,56,8,2063.022,4.043051268,2.197224577,7.632411785,0.3048157697,-0.553597063,-0.5854298881,1
TM-21010,Tamara Manning,Consumer,65,27,14158.9626,4.189654742,3.33220451,9.558173726,0.4143285532,0.9873149589,0.908241463,2
TM-21490,Tony Molinari,Consumer,41,27,13908.8563,3.737669618,3.33220451,9.540352954,0.076695702,0.9873149589,0.8944192061,2
TN-11040,Tanja Norvell,Home Office,55,2,187.35,4.025351691,1.098612289,5.238301934,0.291594187,-2.045134344,-2.442364134,1
TN-21040,Tanja Norvell,Home Office,23,29,9410.26404,3.17805383,3.401197382,9.149662553,-0.3413372467,1.080983527,0.591389508,2
TP-11130,Theone Pippenger,Consumer,140,6,1261.449,4.94875989,1.945910149,7.140808764,0.9813800381,-0.8947955393,-0.9667300547,1
TP-11415,Tom Prescott,Consumer,642,4,1950.948,6.466144724,1.609437912,7.576583127,2.114866387,-1.351609003,-0.6287320562,1
TP-11565,Tracy Poddar,Corporate,104,5,857.37,4.65396035,1.791759469,6.755035242,0.7611648052,-1.104079095,-1.265946093,1
TP-21130,Theone Pippenger,Consumer,3,37,22697.57728,1.386294361,3.63758616,10.03005753,-1.679781426,1.401918109,1.274246886,2
TP-21415,Tom Prescott,Consumer,49,22,10926.72382,3.912023005,3.135494216,9.299058309,0.2069376682,0.7202500986,0.7072647654,2
TP-21565,Tracy Poddar,Corporate,15,30,12429.8013,2.772588722,3.433987204,9.427932647,-0.6442196499,1.125500818,0.8072230746,2
TR-11325,Toby Ritter,Consumer,169,4,2395.716,5.135798437,1.609437912,7.781854746,1.121097817,-1.351609003,-0.4695180176,1
TR-21325,Toby Ritter,Consumer,2,22,10033.18706,1.098612289,3.135494216,9.213753247,-1.894679911,0.7202500986,0.6410999277,2
TS-11085,Thais Sissman,Consumer,220,8,1390.68,5.398162702,2.197224577,7.238266929,1.317083902,-0.553597063,-0.8911389518,1
TS-11160,Theresa Swint,Corporate,106,5,1130.07,4.672828834,1.791759469,7.030919366,0.7752595614,-1.104079095,-1.051963147,1
TS-11205,Thomas Seio,Corporate,308,3,641.646,5.733341277,1.386294361,6.465594028,1.567462271,-1.654561127,-1.490444272,1
TS-11340,Toby Swindell,Consumer,41,5,1631.316,3.737669618,1.791759469,7.397755144,0.076695702,-1.104079095,-0.7674357191,1
TS-11370,Todd Sumrall,Corporate,19,10,4573.584,2.995732274,2.397895273,8.428271045,-0.477531435,-0.2811553412,0.03185937798,2
TS-11430,Tom Stivers,Corporate,119,7,5812.08,4.787491743,2.079441542,8.66786583,0.8609127448,-0.7135058775,0.2176953627,1
TS-11505,Tony Sayre,Consumer,288,4,2123.946,5.666426688,1.609437912,7.661501669,1.517477078,-1.351609003,-0.562867013,1
TS-11610,Troy Staebel,Consumer,176,5,2011.14,5.176149733,1.791759469,7.606954111,1.151240232,-1.104079095,-0.6051755263,1
TS-11655,Trudy Schmidt,Consumer,203,6,452.88,5.318119994,1.945910149,6.117832846,1.257292006,-0.8947955393,-1.760176945,1
TS-21085,Thais Sissman,Consumer,42,19,5395.2094,3.761200116,2.995732274,8.593452023,0.09427298168,0.5305014951,0.1599780671,2
TS-21160,Theresa Swint,Corporate,9,22,6805.942,2.302585093,3.135494216,8.825698253,-0.9953123232,0.7202500986,0.3401143198,2
TS-21205,Thomas Seio,Corporate,27,32,13888.62492,3.33220451,3.496507561,9.538897432,-0.2261867012,1.21038194,0.8932902648,2
TS-21340,Toby Swindell,Consumer,9,31,16997.02948,2.302585093,3.465735903,9.740852703,-0.9953123232,1.168604621,1.049932058,2
TS-21370,Todd Sumrall,Corporate,37,27,23201.678,3.63758616,3.33220451,10.05202298,0.001933366489,0.9873149589,1.291283868,2
TS-21430,Tom Stivers,Corporate,20,22,9532.9166,3.044522438,3.135494216,9.162610888,-0.4410851863,0.7202500986,0.6014325755,2
TS-21505,Tony Sayre,Consumer,12,27,17613.4163,2.564949357,3.33220451,9.776472954,-0.7993262387,0.9873149589,1.077560056,2
TS-21610,Troy Staebel,Consumer,21,30,20565.95,3.091042453,3.433987204,9.931440697,-0.4063347383,1.125500818,1.197757093,2
TS-21655,Trudy Schmidt,Consumer,85,24,9525.4572,4.454347296,3.218875825,9.161828175,0.6120538699,0.8334536186,0.6008254829,2
TT-11070,Ted Trevino,Consumer,38,2,1572.33,3.663561646,1.098612289,7.360949671,0.02133705275,-2.045134344,-0.795983007,1
TT-11220,Thomas Thornton,Consumer,6,9,1826.4,1.945910149,2.302585093,7.510649471,-1.261748478,-0.410553754,-0.6798719256,1
TT-11265,Tim Taslimi,Corporate,95,9,5049.042,4.564348191,2.302585093,8.527151839,0.6942245298,-0.410553754,0.1085539095,1
TT-11460,Tonja Turnell,Home Office,43,8,1649.784,3.784189634,2.197224577,7.409005606,0.1114461499,-0.553597063,-0.7587095669,1
TT-21070,Ted Trevino,Consumer,15,31,15673.0639,2.772588722,3.465735903,9.659762644,-0.6442196499,1.168604621,0.9870364864,2
TT-21220,Thomas Thornton,Consumer,38,22,13224.56416,3.663561646,3.135494216,9.489906914,0.02133705275,0.7202500986,0.8552919377,2
TT-21265,Tim Taslimi,Corporate,2,20,4730.638,1.098612289,3.044522438,8.462026722,-1.894679911,0.5967417416,0.05804116443,2
TT-21460,Tonja Turnell,Home Office,13,32,18432.01346,2.63905733,3.496507561,9.821898546,-0.7439675895,1.21038194,1.112793334,2
